Sample #,Week,WoP,Period,Group,Date,Time,ObsHrs,Name,Code,Class,age,male,UCPsg,gsAF,gsAS
492,23,73,h,R5,06/18/2015,11:17,7.5 ,Rose,ROS,AF,1,0,53.50 ,15,20
493,23,73,h,R5,06/18/2015,11:27,7.5 ,Edith,EDI,AF,1,0,0.56 ,15,20
494,23,73,h,R5,06/18/2015,11:34,7.5 ,Patrick,PAT,AF,1,0,23.69 ,15,20
495,23,73,h,R5,06/18/2015,11:51,7.5 ,Ringtail,RIN,AF,1,0,0.54 ,15,20
496,23,73,h,R5,06/19/2015,09:54,11.0 ,Ellen,ELL,SF,2,0,15.54 ,15,20
497,23,73,h,R5,06/19/2015,10:11,11.0 ,Patrick,PAT,AF,1,0,2.20 ,15,20
498,23,73,h,R5,06/19/2015,10:49,11.0 ,Julie,JUL,AF,1,0,0.43 ,15,20
499,23,73,h,R5,06/19/2015,11:21,11.0 ,Rose,ROS,AF,1,0,0.22 ,15,20
500,23,73,h,R5,06/20/2015,10:04,10.5 ,Topista,TOP,AF,1,0,1.48 ,15,20
502,23,73,h,R5,06/20/2015,16:56,10.5 ,Light,LIG,AF,1,0,0.60 ,15,20
503,23,73,h,R5,06/22/2015,10:40,6.5 ,Doreen,DOR,AF,1,0,0.46 ,15,20
403,19,73,h,R6,06/10/2015,12:16,3.0 ,Kasaija,KSJ,AM,1,1,1.49 ,21,30
404,19,73,h,R6,06/11/2015,13:14,12.0 ,Murungi,MUR,SM,2,1,0.62 ,21,30
405,19,73,h,R6,06/14/2015,13:11,11.5 ,Kentaro,KNT,AF,1,0,0.62 ,21,30
407,20,73,h,R6,06/16/2015,10:12,8.5 ,Basemera,BAS,AF,1,0,0.90 ,21,30
408,20,73,h,R6,06/16/2015,11:16,8.5 ,Kasaija,KSJ,AM,1,1,0.49 ,21,30
409,20,73,h,R6,06/16/2015,13:20,8.5 ,Mugisa,MUG,AF,1,0,0.66 ,21,30
411,20,73,h,R6,06/17/2015,13:46,11.5 ,Kabulemu,KBL,AF,1,0,0.45 ,21,30
412,20,73,h,R6,06/18/2015,11:11,12.0 ,Mugisa,MUG,AF,1,0,0.74 ,21,30
413,20,73,h,R6,06/18/2015,11:55,12.0 ,Kasaija,KSJ,AM,1,1,1.23 ,21,30
414,20,73,h,R6,06/18/2015,12:29,12.0 ,Murungi,MUR,SM,2,1,1.39 ,21,30
415,20,73,h,R6,06/19/2015,11:28,11.5 ,Chance,CHN,SM,2,1,0.69 ,21,30
416,20,73,h,R6,06/19/2015,12:15,11.5 ,Kentaro,KNT,AF,1,0,0.66 ,21,30
417,20,73,h,R6,06/19/2015,12:45,11.5 ,Kyoya,KYO,AF,1,0,0.82 ,21,30
418,20,73,h,R6,06/19/2015,13:16,11.5 ,Nkojo,NKO,AF,1,0,0.79 ,21,30
419,20,73,h,R6,06/22/2015,15:08,7.5 ,Ategeka,ATE,AF,1,0,0.56 ,21,30
