Group,WoP,Date,Time start,Number of Calls WITHIN,Call Type 1,Call Type 2,Context 1,Context 2,Number of Calls OUTSIDE,Eagle,Non-Alarm,unknown
R2,66,06/16/2014,16:53,1,Pop,,Unknown,,,0,1,0
R2,66,06/17/2014,08:13,1,Pop,,No context,,,0,1,0
R2,66,06/17/2014,15:13,1,Pop,,No context,,,0,1,0
R2,66,06/18/2014,13:39,1,Pop,,Tree/branch fall,,,0,1,0
R2,66,06/18/2014,17:40,2,Pop,,Calls from a bird,,,0,1,0
R2,66,06/19/2014,12:39,1,Pop,,No context,,,0,1,0
R2,66,06/19/2014,14:39,2,Pop,,Calls from a bird,,,0,1,0
R2,66,06/19/2014,17:50,1,Pop,,Unknown,,,0,1,0
R2,66,06/20/2014,10:23,1,Pop,,No context,,,0,1,0
R2,66,06/20/2014,13:39,1,Pop,,Unknown,,,0,1,0
R2,66,06/20/2014,16:24,1,Pop,,No context,,,0,1,0
R2,67,07/09/2014,17:27,1,Pop,,No context,,,0,1,0
R2,67,07/10/2014,09:31,1,Pop,,Tree/branch fall,,,0,1,0
R2,67,07/10/2014,12:31,1,Pop,,Unknown,,,0,1,0
R2,67,07/10/2014,17:32,1,Pop,,No context,,,0,1,0
R2,67,07/11/2014,10:08,1,Pop,,Calls from another monkey species,,,0,1,0
R2,67,07/11/2014,15:01,2,Pop,,Calls from a bird,,,0,1,0
R2,67,07/12/2014,09:11,1,Pop,,Unknown,,,0,1,0
R2,67,07/12/2014,15:49,1,Pop,,No context,,,0,1,0
R2,67,07/13/2014,15:22,1,Pop,,No context,,,0,1,0
R2,67,07/13/2014,18:11,1,Pop,,Unknown,,,0,1,0
R2,67,07/14/2014,12:45,1,Pop,,Calls from a bird,,,0,1,0
R2,67,07/14/2014,14:27,2,Pop,,Eagle alarm,,,1,0,0
R2,67,07/14/2014,17:01,1,Pop,,No context,,,0,1,0
R2,67,07/15/2014,16:56,1,Pop,,No context,,,0,1,0
R2,67,07/16/2014,09:25,1,Pop,,Calls from another monkey species,,,0,1,0
R2,67,07/16/2014,12:25,1,Pop,,Calls from another monkey species,,,0,1,0
R2,67,07/16/2014,16:40,1,Pop,,Unknown,,,0,1,0
R2,67,07/17/2014,15:44,1,Pop,,Unknown,,,0,1,0
R2,67,07/17/2014,17:30,1,Pop,,Calls from a bird,,,0,1,0
R2,68,01/21/2015,08:23,2,Pop,,Calls from a bird,,,0,1,0
R2,68,01/21/2015,12:24,1,Pop,,No context,,,0,1,0
R2,68,01/21/2015,15:51,1,Pop,,Calls from a bird,,,0,1,0
R2,68,01/22/2015,07:24,1,Pop,,Tree/branch fall,,,0,1,0
R2,68,01/22/2015,15:25,1,Pop,,Unknown,,,0,1,0
R2,68,01/22/2015,17:37,1,Pop,,No context,,,0,1,0
R2,68,01/23/2015,09:04,1,Pop,,Unknown,,,0,1,0
R2,68,01/23/2015,15:23,1,Pop,,Unknown,,,0,1,0
R2,68,01/24/2015,10:52,1,Pop,,Unknown,,,0,1,0
R2,68,01/24/2015,13:36,1,Pop,,No context,,,0,1,0
R2,68,01/24/2015,17:08,1,Pop,,Calls from a bird,,,0,1,0
R2,68,01/25/2015,11:33,2,Pop,,Eagle alarm,,,1,0,0
R2,68,01/25/2015,13:48,1,Pop,,No context,,,0,1,0
R2,68,01/25/2015,16:52,1,Pop,,Unknown,,,0,1,0
R2,68,01/26/2015,11:14,1,Pop,,No context,,,0,1,0
R2,68,01/26/2015,13:31,1,Pop,,Calls from a bird,,,0,1,0
R2,68,01/26/2015,16:15,2,Pop,,Eagle alarm,,,1,0,0
R2,68,01/27/2015,11:44,1,Pop,,No context,,,0,1,0
R2,68,01/27/2015,15:54,1,Pop,,No context,,,0,1,0
R2,68,01/28/2015,09:42,1,Pop,,No context,,,0,1,0
R2,68,01/28/2015,16:43,1,Pop,,No context,,,0,1,0
R2,68,01/30/2015,08:07,1,Pop,,No context,,,0,1,0
R2,68,01/30/2015,13:40,1,Pop,,Unknown,,,0,1,0
R2,68,01/30/2015,15:14,1,Pop,,Unknown,,,0,1,0
R2,68,01/31/2015,14:31,1,Pop,,No context,,,0,1,0
R2,68,01/31/2015,17:16,1,Pop,,No context,,,0,1,0
R2,68,02/01/2015,07:55,1,Pop,,No context,,,0,1,0
R2,68,02/01/2015,14:40,1,Pop,,Unknown,,,0,1,0
R2,69,02/09/2015,17:51,1,Pop,,No context,,,0,1,0
R2,69,02/10/2015,09:38,1,Pop,,Unknown,,,0,1,0
R2,69,02/10/2015,13:47,2,Pop,,Eagle alarm,,,1,0,0
R2,69,02/10/2015,15:34,1,Pop,,Unknown,,,0,1,0
R2,69,02/11/2015,08:13,1,Pop,,No context,,,0,1,0
R2,69,02/11/2015,13:34,1,Pop,,No context,,,0,1,0
R2,69,02/11/2015,16:14,1,Pop,,Tree/branch fall,,,0,1,0
R2,69,02/12/2015,09:12,1,Pop,,No context,,,0,1,0
R2,69,02/12/2015,10:13,,Pop,,,IGE,1,0,1,0
R2,69,02/12/2015,10:23,2,Pop,,IGE,,,0,1,0
R2,69,02/12/2015,16:29,1,Pop,,Unknown,,,0,1,0
R2,69,02/13/2015,09:26,1,Pop,,Unknown,,,0,1,0
R2,69,02/13/2015,13:14,1,Pop,,No context,,,0,1,0
R2,69,02/13/2015,17:54,1,Pop,,Unknown,,,0,1,0
R2,69,02/14/2015,07:19,1,Pop,,Unknown,,,0,1,0
R2,69,02/14/2015,16:19,1,Pop,,No context,,,0,1,0
R2,69,02/15/2015,11:19,1,Pop,,No context,,,0,1,0
R2,69,02/15/2015,15:36,1,Pop,,No context,,,0,1,0
R2,69,02/17/2015,12:23,1,Pop,,Unknown,,,0,1,0
R2,69,02/17/2015,16:42,1,Pop,,No context,,,0,1,0
R2,69,02/18/2015,08:21,1,Pop,,No context,,,0,1,0
R2,69,02/18/2015,11:23,1,Pop,,Calls from another monkey species,,,0,1,0
R2,69,02/18/2015,16:25,1,Pop,,Unknown,,,0,1,0
R2,69,02/18/2015,17:26,1,Pop,,No context,,,0,1,0
R2,69,02/19/2015,11:30,1,Pop,,No context,,,0,1,0
R2,69,02/19/2015,16:20,1,Pop,,No context,,,0,1,0
R2,69,02/19/2015,18:12,1,Pop,,Unknown,,,0,1,0
R2,69,02/20/2015,12:14,1,Pop,,Unknown,,,0,1,0
R2,69,02/20/2015,15:22,1,Pop,,Unknown,,,0,1,0
R2,69,02/20/2015,17:57,1,Pop,,Calls from a bird,,,0,1,0
R2,69,02/21/2015,08:03,1,Pop,,Tree/branch fall,,,0,1,0
R2,69,02/21/2015,13:20,1,Pop,,No context,,,0,1,0
R2,69,02/21/2015,17:32,1,Pop,,No context,,,0,1,0
R2,69,02/22/2015,11:06,1,Pop,,Tree/branch fall,,,0,1,0
R2,69,02/22/2015,15:06,1,Pop,,No context,,,0,1,0
R2,70,03/10/2015,16:41,1,Pop,,No context,,,0,1,0
R2,70,03/11/2015,08:20,1,Pop,,Unknown,,,0,1,0
R2,70,03/11/2015,13:24,2,Pop,,Eagle alarm,,,1,0,0
R2,70,03/11/2015,16:38,1,Pop,,No context,,,0,1,0
R2,70,03/12/2015,10:13,1,Pop,,No context,,,0,1,0
R2,70,03/12/2015,14:34,1,Pop,,No context,,,0,1,0
R2,70,03/13/2015,08:58,1,Pop,,No context,,,0,1,0
R2,70,03/13/2015,11:26,2,Pop,,Eagle alarm,,,1,0,0
R2,70,03/13/2015,14:23,1,Pop,,No context,,,0,1,0
R2,70,03/13/2015,17:19,1,Pop,,Unknown,,,0,1,0
R2,70,03/14/2015,12:12,1,Pop,,No context,,,0,1,0
R2,70,03/14/2015,16:58,1,Pop,,Unknown,,,0,1,0
R2,70,03/15/2015,11:47,1,Pop,,Calls from a bird,,,0,1,0
R2,70,03/15/2015,14:52,1,Pop,,No context,,,0,1,0
R2,70,03/15/2015,17:05,1,Pop,,Unknown,,,0,1,0
R2,70,03/16/2015,09:10,1,Pop,,No context,,,0,1,0
R2,70,03/16/2015,14:48,1,Pop,,No context,,,0,1,0
R2,70,03/16/2015,17:26,2,Pop,,Calls from another mammal,,,0,1,0
R2,70,03/17/2015,10:20,2,Pop,,Calls from a bird,,,0,1,0
R2,70,03/17/2015,13:55,1,Pop,,Unknown,,,0,1,0
R2,70,03/17/2015,16:36,1,Pop,,No context,,,0,1,0
R2,70,03/18/2015,08:05,1,Pop,,Unknown,,,0,1,0
R2,70,03/18/2015,12:56,1,Pop,,No context,,,0,1,0
R2,70,03/18/2015,16:20,1,Pop,,No context,,,0,1,0
R2,70,03/19/2015,08:55,,Pop,,Eagle alarm,,,1,0,0
R2,70,03/19/2015,11:36,1,Pop,,Unknown,,,0,1,0
R2,70,03/19/2015,13:06,1,Pop,,No context,,,0,1,0
R2,70,03/19/2015,,1,Pop,,No context,,,0,1,0
R2,70,03/20/2015,09:21,1,Pop,,Tree/branch fall,,,0,1,0
R2,70,03/20/2015,14:43,,Pop,,No context,,,0,1,0
R2,70,03/20/2015,16:04,1,Pop,,Unknown,,,0,1,0
R2,70,03/21/2015,11:34,1,Pop,,No context,,,0,1,0
R2,70,03/21/2015,14:14,1,Pop,,No context,,,0,1,0
R2,70,03/21/2015,16:14,1,Pop,,Unknown,,,0,1,0
R2,70,03/22/2015,09:53,1,Pop,,No context,,,0,1,0
R2,70,03/22/2015,13:53,1,Pop,,Unknown,,,0,1,0
R2,70,03/22/2015,16:04,1,Pop,,Unknown,,,0,1,0
R2,71,04/10/2015,09:46,1,Pop,,Unknown,,,0,1,0
R2,71,04/10/2015,11:23,1,Pop,,No context,,,0,1,0
R2,71,04/10/2015,14:07,1,Pop,,Calls from a bird,,,0,1,0
R2,71,04/11/2015,09:24,1,Pop,,Calls from another mammal,,,0,1,0
R2,71,04/11/2015,12:00,1,Pop,,No context,,,0,1,0
R2,71,04/11/2015,17:24,1,Pop,,No context,,,0,1,0
R2,71,04/12/2015,16:08,1,Pop,,No context,,,0,1,0
R2,71,04/13/2015,08:19,1,Pop,,Calls from another mammal,,,0,1,0
R2,71,04/13/2015,13:06,1,Pop,,No context,,,0,1,0
R2,71,04/13/2015,16:33,1,Pop,,Unknown,,,0,1,0
R2,71,04/14/2015,12:15,1,Pop,,Unknown,,,0,1,0
R2,71,04/14/2015,17:50,1,Pop,,Tree/branch fall,,,0,1,0
R2,71,04/15/2015,12:08,1,Pop,,Unknown,,,0,1,0
R2,71,04/15/2015,14:49,1,Pop,,No context,,,0,1,0
R2,71,04/15/2015,16:01,2,Pop,,Calls from another mammal,,,0,1,0
R2,71,04/15/2015,17:45,1,Pop,,No context,,,0,1,0
R2,103,01/20/2018,11:16,2,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/20/2018,13:00,1,Snake chirps,Pop,,,,0,1,0
R2,103,01/20/2018,14:32,2,Pop,Snake chirps,Calls from another monkey species,,,0,1,0
R2,103,01/21/2018,11:38,2,Pop,Snake chirps,Fight within group,,,0,1,0
R2,103,01/21/2018,13:38,1,Pop,Ka-train,Eagle alarm,,,1,0,0
R2,103,01/21/2018,16:39,2,Pop,Snake chirps,Calls from a bird,,,0,1,0
R2,103,01/22/2018,10:30,2,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/22/2018,12:29,1,Pop,Snake chirps,Fight within group,,,0,1,0
R2,103,01/23/2018,10:33,2,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/23/2018,12:34,1,Pop,,Calls from a bird,,,0,1,0
R2,103,01/24/2018,11:03,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/24/2018,14:04,2,Pop,Snake chirps,Tree/branch fall,,,0,1,0
R2,103,01/25/2018,10:50,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/25/2018,13:51,1,Pop,Snake chirps,Calls from a bird,,,0,1,0
R2,103,01/25/2018,16:37,2,Pop,Snake chirps,Tree/branch fall,,,0,1,0
R2,103,01/26/2018,10:59,2,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/26/2018,12:00,1,Pop,Ka-train,Calls from a bird,,,1,0,0
R2,103,01/26/2018,16:00,2,Pop,Snake chirps,Calls from another monkey species,,,0,1,0
R2,103,01/27/2018,11:36,2,Pop,Snake chirps,Calls from another mammal,,,0,1,0
R2,103,01/27/2018,12:17,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/27/2018,16:38,1,Pop,Snake chirps,Calls from another monkey species,,,0,1,0
R2,103,01/28/2018,10:22,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/28/2018,13:22,1,Pop,Snake chirps,Calls from another monkey species,,,0,1,0
R2,103,01/28/2018,16:23,1,Pop,Ka-train,Fight within group,,,1,0,0
R2,103,01/28/2018,18:23,2,Pop,Snake chirps,Calls from a bird,,,0,1,0
R2,103,01/29/2018,09:07,,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/29/2018,12:08,1,Pop,Ka-train,Calls from a bird,,,1,0,0
R2,103,01/29/2018,15:09,2,Pop,Snake chirps,Fight within group,,,0,1,0
R2,103,01/30/2018,12:39,2,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,01/30/2018,13:39,1,Pop,Snake chirps,Calls from a bird,,,0,1,0
R2,103,01/30/2018,15:39,1,Pop,Snake chirps,Tree/branch fall,,,0,1,0
R2,103,01/31/2018,14:19,2,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,02/01/2018,10:00,1,Pop,Snake chirps,Calls from a bird,,,0,1,0
R2,103,02/01/2018,14:01,2,Pop,Ka-train,Eagle alarm,,,1,0,0
R2,103,02/01/2018,18:02,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,02/02/2018,12:26,2,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,02/02/2018,14:27,1,Pop,Snake chirps,Calls from a bird,,,0,1,0
R2,103,02/03/2018,11:50,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,02/03/2018,14:23,2,Pop,Snake chirps,Calls from another monkey species,,,0,1,0
R2,103,02/04/2018,10:28,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,02/04/2018,15:28,1,Pop,Snake chirps,Calls from a bird,,,0,1,0
R2,103,02/05/2018,10:25,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R2,103,02/05/2018,15:25,2,Pop,Snake chirps,Tree/branch fall,,,0,1,0
R3,43,08/23/2012,11:13,2,Pop,,Calls from another monkey species,,,0,1,0
R3,43,08/23/2012,15:15,1,Pop,,Calls from a bird,,,0,1,0
R3,43,08/23/2012,15:19,1,Pop,,Calls from a bird,,,0,1,0
R3,43,08/23/2012,15:23,1,Pop,,Unknown,,,0,1,0
R3,43,08/24/2012,07:53,2,Pop,,Calls from another mammal,,,0,1,0
R3,43,08/24/2012,08:41,1,Pop,,Calls from another monkey species,,,0,1,0
R3,43,08/25/2012,11:20,1,Pop,,Tree/branch fall,,,0,1,0
R3,43,08/25/2012,17:44,2,Pop,,Calls from another monkey species,,,0,1,0
R3,43,08/26/2012,10:19,2,Pop,,Eagle alarm,,,1,0,0
R3,43,08/27/2012,09:22,2,Pop,,Calls from another monkey species,,,0,1,0
R3,43,08/28/2012,10:55,2,Pop,,Calls from another monkey species,,,0,1,0
R3,43,08/28/2012,17:03,1,Pop,,Calls from another monkey species,,,0,1,0
R3,43,08/29/2012,10:29,1,Pop,,Unknown,,,0,1,0
R3,43,08/29/2012,10:46,1,Pop,,Calls from a bird,,,0,1,0
R3,43,08/29/2012,16:11,1,Pop,,Eagle alarm,,,1,0,0
R3,43,08/30/2012,11:55,,Pop,,Eagle alarm,,1,1,0,0
R3,43,08/30/2012,14:41,1,Pop,,Calls from another mammal,,,0,1,0
R3,43,08/31/2012,10:14,1,Pop,,Calls from a bird,,,0,1,0
R3,44,09/13/2012,08:28,2,Pop,,Eagle alarm,,,1,0,0
R3,44,09/13/2012,10:34,1,Pop,,Calls from a bird,,,0,1,0
R3,44,09/15/2012,10:48,2,Pop,Pop,Calls from a bird,,,0,1,0
R3,44,09/15/2012,13:13,1,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/16/2012,12:04,1,Snake chirps,,Calls from a bird,,,0,1,0
R3,44,09/16/2012,13:15,2,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/16/2012,16:58,3,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/17/2012,11:40,2,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/17/2012,12:00,1,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/18/2012,12:30,2,Pop,,Calls from a bird,,,0,1,0
R3,44,09/18/2012,15:10,1,Pop,,Eagle alarm,,,1,0,0
R3,44,09/19/2012,13:05,1,Snake chirps,,Calls from a bird,,,0,1,0
R3,44,09/20/2012,08:40,1,Pop,,Calls from a bird,,,0,1,0
R3,44,09/20/2012,09:34,2,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/20/2012,10:52,3,Pop,,Eagle alarm,,,1,0,0
R3,44,09/20/2012,11:42,1,Snake chirps,,Calls from a bird,,,0,1,0
R3,44,09/21/2012,12:19,1,Pop,,Calls from a bird,,,0,1,0
R3,44,09/21/2012,12:34,3,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/21/2012,14:22,2,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/22/2012,12:30,1,Snake chirps,,Calls from a bird,,,0,1,0
R3,44,09/22/2012,14:40,3,Pop,,Eagle alarm,,,1,0,0
R3,44,09/22/2012,16:10,2,Pop,,Calls from a bird,,,0,1,0
R3,44,09/23/2012,10:38,1,Pop,,Tree/branch fall,,,0,1,0
R3,44,09/23/2012,12:30,1,Pop,,Calls from a bird,,,0,1,0
R3,44,09/23/2012,14:22,2,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/23/2012,17:03,2,Pop,,Calls from another redtail group,,,0,1,0
R3,44,09/24/2012,11:54,1,Pop,,Calls from a bird,,,0,1,0
R3,44,09/24/2012,15:02,3,Pop,,Calls from another monkey species,,,0,1,0
R3,44,09/25/2012,10:40,2,Pop,,Eagle alarm,,,1,0,0
R3,44,09/25/2012,11:22,1,Snake chirps,,Calls from a bird,,,0,1,0
R3,44,09/25/2012,14:41,1,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/03/2012,09:30,1,Pop,,Tree/branch fall,,,0,1,0
R3,45,10/03/2012,09:36,2,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/03/2012,12:13,2,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/04/2012,12:37,2,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/04/2012,13:20,1,Pop,,Eagle alarm,,,1,0,0
R3,45,10/05/2012,08:38,2,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/05/2012,10:01,1,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/05/2012,10:10,2,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/05/2012,10:30,1,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/05/2012,13:26,1,Pop,,Calls from a bird,,,0,1,0
R3,45,10/05/2012,14:48,2,Snake chirps,,Eagle alarm,,,1,0,0
R3,45,10/06/2012,09:40,2,Pop,,Tree/branch fall,,,0,1,0
R3,45,10/06/2012,17:54,2,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/07/2012,08:34,,Pop,,Calls from another monkey species,,1,0,1,0
R3,45,10/07/2012,09:14,1,Snake chirps,,Eagle alarm,,,1,0,0
R3,45,10/08/2012,09:40,1,Pop,,Calls from another monkey species,,,0,1,0
R3,45,10/08/2012,12:48,2,Snake chirps,,Eagle alarm,,,1,0,0
R3,45,10/09/2012,10:23,1,Snake chirps,,Tree/branch fall,,,0,1,0
R3,45,10/10/2012,14:01,1,Pop,,Tree/branch fall,,,0,1,0
R3,45,10/10/2012,15:21,1,Pop,,Eagle alarm,,,1,0,0
R3,46,10/24/2012,14:18,1,Pop,,Eagle alarm,,,1,0,0
R3,46,10/24/2012,17:12,1,Pop,,Tree/branch fall,,,0,1,0
R3,46,10/25/2012,14:10,2,Pop,,Eagle alarm,,,1,0,0
R3,46,10/25/2012,16:50,1,Snake chirps,,Tree/branch fall,,,0,1,0
R3,46,10/26/2012,09:14,1,Pop,,Calls from another monkey species,,,0,1,0
R3,46,10/26/2012,16:07,2,Pop,,Calls from a bird,,,0,1,0
R3,46,10/27/2012,12:41,3,Pop,,Calls from another monkey species,,,0,1,0
R3,46,10/27/2012,16:25,2,Pop,,Calls from a bird,,,0,1,0
R3,46,10/28/2012,08:32,2,Pop,,Calls from another monkey species,,,0,1,0
R3,46,10/28/2012,13:58,1,Pop,,Tree/branch fall,,,0,1,0
R3,46,10/28/2012,17:57,2,Pop,,Eagle alarm,,,1,0,0
R3,46,10/29/2012,07:40,2,Pop,,Calls from a bird,,,0,1,0
R3,46,10/29/2012,14:45,2,Pop,,Eagle alarm,,,1,0,0
R3,46,10/30/2012,07:56,1,Pop,,Calls from another monkey species,,,0,1,0
R3,46,10/30/2012,08:02,1,Snake chirps,,Eagle alarm,,,1,0,0
R3,46,10/30/2012,10:25,2,Pop,,Calls from another monkey species,,,0,1,0
R3,46,10/30/2012,13:28,1,Pop,,Tree/branch fall,,,0,1,0
R3,46,10/30/2012,17:36,1,Pop,,Tree/branch fall,,,0,1,0
R3,46,10/31/2012,12:30,2,Pop,,Calls from another monkey species,,,0,1,0
R3,46,10/31/2012,14:25,1,Pop,,Eagle alarm,,,1,0,0
R3,46,11/01/2012,12:10,1,Pop,,Tree/branch fall,,,0,1,0
R3,46,11/01/2012,17:30,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R3,46,11/02/2012,10:14,2,Pop,,Calls from another monkey species,,,0,1,0
R3,46,11/02/2012,12:13,1,Pop,,Eagle alarm,,,1,0,0
R3,46,11/02/2012,16:04,1,Pop,,Tree/branch fall,,,0,1,0
R3,46,11/03/2012,09:10,,Pop,,Eagle alarm,,,1,0,0
R3,46,11/03/2012,13:40,2,Pop,,Calls from another monkey species,,,0,1,0
R3,46,11/03/2012,13:58,4,Pop,,Calls from another redtail group,,,0,1,0
R3,46,11/03/2012,14:01,2,Pop,,Calls from another redtail group,,,0,1,0
R3,46,11/04/2012,12:12,2,Pop,,Calls from a bird,,,0,1,0
R3,46,11/04/2012,13:53,1,Pop,,Tree/branch fall,,,0,1,0
R3,46,11/04/2012,16:28,1,Pop,,Calls from another redtail group,,,0,1,0
R3,46,11/04/2012,16:32,1,Pop,,Calls from another monkey species,,,0,1,0
R3,46,11/05/2012,17:25,2,Pop,,Calls from a bird,,,0,1,0
R3,46,11/06/2012,09:47,2,Pop,,Calls from another monkey species,,,0,1,0
R3,46,11/06/2012,11:39,2,Pop,,Calls from another monkey species,,,0,1,0
R3,46,11/06/2012,12:14,1,Pop,,Eagle alarm,,,1,0,0
R3,46,11/06/2012,12:47,1,Pop,,Calls from another redtail group,,,0,1,0
R3,46,11/06/2012,13:00,1,Pop,,Calls from another redtail group,,,0,1,0
R3,46,11/06/2012,14:46,3,Pop,,Calls from another redtail group,,,0,1,0
R3,47,11/14/2012,14:04,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/15/2012,07:33,2,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/15/2012,13:32,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/16/2012,11:25,1,Pop,,Calls from a bird,,,0,1,0
R3,47,11/16/2012,11:47,2,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/16/2012,14:26,2,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/17/2012,08:24,2,Pop,,Calls from a bird,,,0,1,0
R3,47,11/18/2012,08:16,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/18/2012,09:38,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/18/2012,13:30,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/19/2012,10:11,1,Pop,,Tree/branch fall,,,0,1,0
R3,47,11/19/2012,15:40,2,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/20/2012,11:24,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/20/2012,11:51,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/20/2012,16:20,2,Pop,,Tree/branch fall,,,0,1,0
R3,47,11/21/2012,11:36,2,Pop,,Eagle alarm,,,1,0,0
R3,47,11/21/2012,13:38,1,Pop,,Fight within group,,,0,1,0
R3,47,11/21/2012,14:28,1,Pop,,Tree/branch fall,,,0,1,0
R3,47,11/22/2012,11:29,1,Pop,,Eagle alarm,,,1,0,0
R3,47,11/22/2012,16:25,1,Pop,,Calls from a bird,,,0,1,0
R3,47,11/23/2012,11:10,1,Pop,,Tree/branch fall,,,0,1,0
R3,47,11/23/2012,13:20,2,Pop,,Calls from a bird,,,0,1,0
R3,47,11/23/2012,15:14,1,Pop,,Tree/branch fall,,,0,1,0
R3,47,11/24/2012,11:05,2,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/24/2012,13:13,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/24/2012,16:12,2,Pop,,Tree/branch fall,,,0,1,0
R3,47,11/24/2012,17:28,1,Pop,,Eagle alarm,,,1,0,0
R3,47,11/25/2012,08:41,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/25/2012,10:14,1,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/25/2012,13:30,3,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/26/2012,13:30,1,Pop,,Calls from another redtail group,,,0,1,0
R3,47,11/26/2012,17:18,2,Pop,,Tree/branch fall,,,0,1,0
R3,47,11/27/2012,07:49,2,Pop,,Eagle alarm,,,1,0,0
R3,47,11/27/2012,09:30,3,Pop,,Calls from another monkey species,,,0,1,0
R3,47,11/27/2012,16:08,1,Pop,,Tree/branch fall,,,0,1,0
R3,48,12/05/2012,15:53,1,Pop,,Tree/branch fall,,,0,1,0
R3,48,12/06/2012,12:57,1,Pop,,Calls from another monkey species,,,0,1,0
R3,48,12/06/2012,13:51,2,Pop,,Calls from another monkey species,,,0,1,0
R3,48,12/06/2012,14:55,1,,,Eagle alarm,,,1,0,0
R3,48,12/06/2012,17:29,1,Snake chirps,,Tree/branch fall,,,0,1,0
R3,48,12/07/2012,12:12,1,Pop,,Calls from another monkey species,,,0,1,0
R3,48,12/07/2012,15:08,1,Pop,,Eagle alarm,,,1,0,0
R3,48,12/07/2012,17:09,1,Pop,,Tree/branch fall,,,0,1,0
R3,48,12/08/2012,13:40,2,Pop,,Calls from another monkey species,,,0,1,0
R3,48,12/08/2012,14:08,1,Pop,,Eagle alarm,,,1,0,0
R3,48,12/09/2012,08:30,2,Pop,,Eagle alarm,,,1,0,0
R3,48,12/09/2012,14:35,1,Pop,,Tree/branch fall,,,0,1,0
R3,48,12/09/2012,15:45,2,Pop,,Calls from another monkey species,,,0,1,0
R3,48,12/10/2012,10:30,1,Pop,,Eagle alarm,,,1,0,0
R3,48,12/10/2012,13:00,2,Pop,,Calls from another monkey species,,,0,1,0
R3,48,12/11/2012,11:23,1,Pop,,Calls from a bird,,,0,1,0
R3,48,12/11/2012,16:25,1,Pop,,Calls from a bird,,,0,1,0
R3,68,01/19/2015,17:30,1,Pop,,Eagle alarm,,,1,0,0
R3,68,01/20/2015,14:10,1,Pop,Snake chirps,Eagle alarm,,,1,0,0
R3,68,01/21/2015,10:26,1,Pop,Snake chirps,Calls from a bird,,,0,1,0
R3,68,01/21/2015,12:26,2,Pop,Other alarm,Eagle alarm,,,1,0,0
R3,68,01/22/2015,11:10,1,Pop,,Calls from a bird,,,0,1,0
R3,68,01/23/2015,13:33,1,Pop,Snake chirps,Calls from a bird,,,0,1,0
